NM_MUNICIPIO,NM_VOTAVEL,DS_CARGO,QT_VOTOS,ELEITO
PASSA TEMPO,JOSÉ ELPÍDIO DE REZENDE,VEREADOR,50,NAO
PASSA TEMPO,JOSÉ ROBERTO FALEIRO,VEREADOR,110,NAO
PASSA TEMPO,JUSCELINO ROCHA,VEREADOR,364,SIM (2016)
PASSA TEMPO,KAÍQUE DINIZ PALOMINO,VEREADOR,16,NAO
PASSA TEMPO,LEANDRO GUSTAVO DE REZENDE,VEREADOR,56,NAO
PASSA TEMPO,LEONIDAS RIBEIRO RODRIGUES,VEREADOR,176,NAO
PASSA TEMPO,LIDIANE MARIA DA SILVA,VEREADOR,63,NAO
PASSA TEMPO,LUCIANA MARIA DA SILVA,VEREADOR,16,NAO
PASSA TEMPO,LUIZ CARLOS DE MOURA,VEREADOR,104,NAO
PASSA TEMPO,LUIZ FERNANDO GONÇALVES,VEREADOR,56,NAO
PASSA TEMPO,LUIZ RICARDO DE MORAIS MAGALHÃES,VEREADOR,7,NAO
PASSA TEMPO,MARIA APARECIDA DE MORAIS,VEREADOR,3,NAO
PASSA TEMPO,MARIA DA GLORIA DOS SANTOS RESENDE,VEREADOR,24,NAO
PASSA TEMPO,MARIA DO CARMO DE JESUS,VEREADOR,11,NAO
PASSA TEMPO,MARIA GORETTE DAMASCENO BATISTA SANTOS,VEREADOR,11,NAO
PASSA TEMPO,MARIA JOSE TEODORO,VEREADOR,91,NAO
PASSA TEMPO,MARIA TERESA RODRIGUES CRISCUOLO,VEREADOR,130,NAO
PASSA TEMPO,MARLON DOS SANTOS SILVA,VEREADOR,305,NAO
PASSA TEMPO,MAURILIO FERREIRA DE MORAIS,VEREADOR,78,NAO
PASSA TEMPO,MIGUEL DE SOUSA SALES,VEREADOR,116,NAO
PASSA TEMPO,MONICA JEANETTE DE ALMEIDA,VEREADOR,5,NAO
PASSA TEMPO,PAULO EUSTAQUIO DUARTE,VEREADOR,21,NAO
PASSA TEMPO,PAULO RESENDE DA SILVA,VEREADOR,18,NAO
PASSA TEMPO,PEDRO ALVARO RAMOS,VEREADOR,26,NAO
PASSA TEMPO,RAIMUNDO BREJO NETO,VEREADOR,17,NAO
PASSA TEMPO,RAUL TADEU DOS SANTOS,VEREADOR,56,NAO
PASSA TEMPO,REGINALDO FERREIRA,VEREADOR,18,NAO
PASSA TEMPO,RENATA HELENA MOREIRA,VEREADOR,5,NAO
PASSA TEMPO,ROBSON GOMES DE CARVALHO,VEREADOR,104,NAO
PASSA TEMPO,ROGÉRIO INÁCIO DE ANDRADE,VEREADOR,45,NAO
PASSA TEMPO,RONALDO FERREIRA BORGES,VEREADOR,47,NAO
PASSA TEMPO,RONALDO ROMEU DE MOURA,VEREADOR,74,NAO
PASSA TEMPO,SELMA APARECIDA DAS CHAGAS SILVEIRA,VEREADOR,23,NAO
PASSA TEMPO,SHEILA MAGDA RIOS BARCELOS,VEREADOR,73,NAO
PASSA TEMPO,SILVANA XAVIER DOS SANTOS LUCIANO,VEREADOR,35,NAO
PASSA TEMPO,SILVIO BATISTA DA SILVA,VEREADOR,126,NAO
PASSA TEMPO,SUELANE DE JESUS SILVA,VEREADOR,26,NAO
PASSA TEMPO,VIVIANE FABIOLA DOS SANTOS CASTRO,VEREADOR,21,NAO
PASSA VINTE,ALEXANDRE ELIAS DA CUNHA,VEREADOR,62,NAO
PASSA VINTE,ALINNE JUSSARA DE ALMEIDA SILVA,VEREADOR,49,NAO
PASSA VINTE,ANTONIO MARCOS DE ALMEIDA,VEREADOR,93,NAO
PASSA VINTE,BENEDITO HELIO DA SILVA,VEREADOR,34,NAO
PASSA VINTE,CLICIA PEREIRA DA SILVA,VEREADOR,1,NAO
PASSA VINTE,CRISTIANO ALVES DOS SANTOS,VEREADOR,19,NAO
PASSA VINTE,EDILSON LEANDRO DA SILVA,VEREADOR,95,NAO
PASSA VINTE,ELISANGELA GABRIELA FERREIRA,VEREADOR,20,NAO
PASSA VINTE,HAIKA ISMINIKER BORGES ALMEIDA,VEREADOR,28,NAO
PASSA VINTE,JHUNYOR FERREIRA DA COSTA,VEREADOR,10,NAO
PASSA VINTE,JOAO ALESSANDRO DE CARVALHO,VEREADOR,75,NAO
PASSA VINTE,JOAO LEONARDO DOMINGUES,VEREADOR,82,NAO
PASSA VINTE,JOICE DE SOUZA NEVES,VEREADOR,1,NAO
PASSA VINTE,JORDANO MARQUES DE OLIVEIRA,VEREADOR,83,NAO
PASSA VINTE,JOSE ANTONIO AGUIAR BORGES,VEREADOR,129,SIM (2016)
PASSA VINTE,JOSE DE MESQUITA REZENDE,VEREADOR,75,NAO
PASSA VINTE,LAZIO DE JESUS ALVES,VEREADOR,76,NAO
PASSA VINTE,LUIZ ANTONIO DE OLIVEIRA,VEREADOR,19,NAO
PASSA VINTE,LUIZ CARLOS VIEIRA,VEREADOR,48,NAO
PASSA VINTE,MAGNO FAISTHER DE SOUZA,VEREADOR,121,NAO
PASSA VINTE,MARCO ANTONIO LAUDELINO,VEREADOR,65,NAO
PASSA VINTE,MARCOS ANTONIO DE OLIVEIRA,VEREADOR,52,NAO
PASSA VINTE,MAURO FRANCISCO,VEREADOR,85,NAO
PASSA VINTE,MIGUEL NETO RODRIGUES,VEREADOR,51,NAO
PASSA VINTE,NAYARA DA SILVA FREITAS,VEREADOR,1,NAO
PASSA VINTE,ORLANDO MARIANO DA SILVA,VEREADOR,8,NAO
PASSA VINTE,PAULO DE CARVALHO,VEREADOR,24,NAO
PASSA VINTE,PAULO HENRIQUE DA SILVA,VEREADOR,26,NAO
PASSA VINTE,PAULO ROBERTO ALVES,VEREADOR,27,NAO
PASSA VINTE,ROGERIO LEANDRO DA SILVA,VEREADOR,129,NAO
PASSA VINTE,RUTH DA CONCEICAO DO NASCIMENTO,VEREADOR,41,NAO
PASSA VINTE,SIMONY APARECIDA DE CASTRO,VEREADOR,18,NAO
PASSA VINTE,SUZA LANDIM DE ELIAS,VEREADOR,16,NAO
PASSA VINTE,TANCREDO ANSELMO DA CUNHA,VEREADOR,45,NAO
PASSA VINTE,VAGNER ALVES,VEREADOR,26,NAO
PASSA VINTE,VIVIANE APARECIDA DA COSTA,VEREADOR,7,NAO
PASSABÉM,AIRDE MARIA DUARTE,VEREADOR,123,SIM (2016)
PASSABÉM,ANDRELIANO DO CARMO VIEIRA,VEREADOR,52,NAO
PASSABÉM,ATAÍDE JOSÉ DE ARAÚJO,VEREADOR,37,NAO
PASSABÉM,CARMEM DIAS FERREIRA,VEREADOR,5,NAO
PASSABÉM,EDER ALVARENGA FERREIRA,VEREADOR,121,NAO
PASSABÉM,EDESIO  LOURENÇO FERREIRA,VEREADOR,62,NAO
PASSABÉM,ELAINE MEIRELES GUIMARAES OLIVEIRA,VEREADOR,74,NAO
PASSABÉM,ELSON FERREIRA,VEREADOR,35,NAO
PASSABÉM,GEICIMARA FERREIRA DA SILVA,VEREADOR,23,NAO
PASSABÉM,GERALDA MARIA DE ALMEIDA FERREIRA MADUREIRA,VEREADOR,25,NAO
PASSABÉM,GILMARA DOS REIS CÂNDIDA DIAS DUARTE,VEREADOR,37,NAO
PASSABÉM,HELIO MAURICIO DINIZ,VEREADOR,55,NAO
PASSABÉM,JAKES SANTOS SA,VEREADOR,38,NAO
PASSABÉM,JOSE DUALDO LOURENÇO,VEREADOR,98,NAO
PASSABÉM,JOSE GERALDO DE ASSIS FERREIRA,VEREADOR,103,NAO
PASSABÉM,JOSE PERPETUO DE ARAUJO,VEREADOR,21,NAO
PASSABÉM,JOSE SILVO DE OLIVEIRA,VEREADOR,46,NAO
PASSABÉM,JOSE SIMOES FILHO,VEREADOR,91,NAO
PASSABÉM,JUAREZ LAGE MADUREIRA,VEREADOR,1,NAO
PASSABÉM,KLEBER BATISTA MEIRELES,VEREADOR,49,NAO
PASSABÉM,MARCELO FERREIRA DA SILVA,VEREADOR,38,NAO
PASSABÉM,MARIA DE OLIVEIRA E SILVA,VEREADOR,12,NAO
PASSABÉM,MARIA JULIA DE ASSIS,VEREADOR,19,NAO
PASSABÉM,MARINEZ MARIA DE OLIVEIRA FERNANDES,VEREADOR,22,NAO
PASSABÉM,MARLI AZEVEDO AMORIM SILVA,VEREADOR,45,NAO
PASSABÉM,RAFAEL OLIVEIRA COSTA,VEREADOR,69,NAO
PASSABÉM,RAIMUNDO DOS SANTOS ASSIS,VEREADOR,62,NAO
PASSABÉM,RONALDO RESENDE SOUZA,VEREADOR,30,NAO
PASSABÉM,SEBASTIAO PEDRO DA COSTA,VEREADOR,12,NAO
PASSABÉM,WILLIAN VICENTE DE OLIVEIRA,VEREADOR,50,NAO
PASSOS,ALESSANDRA SOARES DA SILVA,VEREADOR,608,NAO
PASSOS,ALEX DE PAULA BUENO,VEREADOR,1535,NAO
PASSOS,ALEXANDRE RAIMUNDO GUIMARÃES,VEREADOR,480,NAO
PASSOS,ALINE GOMES MACEDO,VEREADOR,1516,NAO
PASSOS,ANGELA PEREIRA DE OLIVEIRA,VEREADOR,115,NAO
PASSOS,ANTONIO BENEDITO DOS SANTOS,VEREADOR,376,NAO
PASSOS,ANTONIO DONIZETE DE MENDONÇA,VEREADOR,720,NAO
PASSOS,ANTONIO FELISBERTO DE MIRANDA,VEREADOR,174,NAO
PASSOS,ANTONIO FRANCISCO BORGES,VEREADOR,343,NAO
PASSOS,ANTONIO RODRIGUES SANTANA,VEREADOR,762,NAO
PASSOS,APARECIDA DE FATIMA MARTINS,VEREADOR,42,NAO
PASSOS,CANDIDA EZEQUIEL,VEREADOR,72,NAO
PASSOS,CARLA ANGELICA DE OLIVEIRA PERACINI,VEREADOR,138,NAO
PASSOS,CARLA DA SILVEIRA SILVA,VEREADOR,59,NAO
PASSOS,CARLOS ANTONIO ALVES,VEREADOR,124,NAO
PASSOS,CARLOS CESAR DE SOUZA JUNIOR,VEREADOR,268,NAO
PASSOS,CARLOS FRANCISCO DA MATTA,VEREADOR,433,NAO
PASSOS,CARLOS HENRIQUE RODRIGUES,VEREADOR,307,NAO
PASSOS,CLAUDIO LUIZ RIBEIRO BRAGA,VEREADOR,197,NAO
PASSOS,DANI ALVES,VEREADOR,780,NAO
PASSOS,DIEGO FUNCHAL REIS,VEREADOR,370,NAO
PASSOS,DIONE JOSE DE PAULA,VEREADOR,697,NAO
PASSOS,DIRCELEIA APARECIDA BARBOSA FERREIRA,VEREADOR,115,NAO
PASSOS,DJALMA JOSE DE OLIVEIRA,VEREADOR,1021,NAO
PASSOS,EDINALVA ALVES SILVA,VEREADOR,61,NAO
PASSOS,EDMILSON DE PAULA AMPARADO JUNIOR,VEREADOR,775,NAO
PASSOS,ELIANA ELIAS,VEREADOR,251,NAO
PASSOS,ELIZEU QUERINO DA SILVA,VEREADOR,222,NAO
PASSOS,ELZO ANDRADE SOUZA,VEREADOR,501,NAO
PASSOS,ERICK FREIRE SILVEIRA,VEREADOR,1106,NAO
PASSOS,ERIVELTON LEMOS SANT ANA,VEREADOR,1347,NAO
PASSOS,EURIPEDES CIRILO DOS SANTOS,VEREADOR,1050,NAO
PASSOS,EXPEDITO ANTONIO DELFINO FILHO,VEREADOR,1013,NAO
PASSOS,FLAVIA MARTINS DE OLIVEIRA FERREIRA,VEREADOR,88,NAO
PASSOS,FRANCIS NEY CARVALHO,VEREADOR,213,NAO
PASSOS,FRANCISCO ASSIS SENA CARVALHO,VEREADOR,486,NAO
PASSOS,GILBERTO ADRIANO DE OLIVEIRA,VEREADOR,252,NAO
PASSOS,GILBERTO REIS RISOLINO,VEREADOR,188,NAO
PASSOS,GLAUCO ALDEIR BUENO,VEREADOR,261,NAO
PASSOS,HILTON ROSA DA SILVA,VEREADOR,1115,NAO
PASSOS,IRAN PARREIRA DE OLIVEIRA,VEREADOR,924,NAO
PASSOS,IRIA GONÇALVES VILELA,VEREADOR,55,NAO
PASSOS,ISABEL APARECIDA RIBEIRO,VEREADOR,1564,NAO
PASSOS,JAQUELINE APARECIDA DE PAULA,VEREADOR,39,NAO
PASSOS,JEAN SILVIO DE OLIVEIRA,VEREADOR,239,NAO
PASSOS,JOANA D ARC ALVES CRUZ,VEREADOR,432,NAO
PASSOS,JOAO EDUARDO ORLANDI AOUN,VEREADOR,797,NAO
PASSOS,JOAQUIM EURIPEDES DO NASCIMENTO,VEREADOR,482,NAO
PASSOS,JONAS SILVERIO ANACLETO,VEREADOR,256,NAO
PASSOS,JORGE ADOLFO DIAS,VEREADOR,352,NAO
PASSOS,JOSE CARLOS DOS REIS COSTA,VEREADOR,41,NAO
PASSOS,JOSE FARIA FREIRE,VEREADOR,174,NAO
PASSOS,JOSE ROBERTO BERNARDES,VEREADOR,662,NAO
PASSOS,JOSNEI DOS SANTOS,VEREADOR,303,NAO
PASSOS,JOSÉ ADILSON DE OLIVEIRA,VEREADOR,63,NAO
PASSOS,JOÃO BATISTA DE RESENDE,VEREADOR,967,NAO
PASSOS,JOÃO BENEDITO SERAPIÃO,VEREADOR,2711,SIM (2016)
PASSOS,JOÃO PAULO REIS COSTA,VEREADOR,85,NAO
PASSOS,JULIA SALOME DE PAULA,VEREADOR,114,NAO
PASSOS,KARLA STELLA APARECIDA GUIMARAES FERREIRA BATISTA,VEREADOR,90,NAO
PASSOS,KATIA CILENE PINI,VEREADOR,38,NAO
PASSOS,KEZIA ALVIM PEREIRA ALVES FREIRE,VEREADOR,27,NAO
PASSOS,LILIAN SHORREYLA  DA SILVA PEREIRA,VEREADOR,223,NAO
PASSOS,LUIS CARLOS DO SOUTO JUNIOR,VEREADOR,1084,NAO
PASSOS,LUPEN DE FREITAS SANTOS,VEREADOR,785,NAO
PASSOS,MACIEL ALBERTO ROSA FILHO,VEREADOR,720,NAO
PASSOS,MARCIO ROBERTO EVANGELISTA,VEREADOR,597,NAO
PASSOS,MARCO AURELIO DOS REIS SILVA,VEREADOR,518,NAO
PASSOS,MARCOS ANTONIO VILAS BOAS,VEREADOR,33,NAO
PASSOS,MARCOS APARECIDO JERONIMO,VEREADOR,240,NAO
PASSOS,MARCOS DE ASSIS RIBEIRO,VEREADOR,290,NAO
PASSOS,MARCOS GERALDO BALDINI,VEREADOR,846,NAO
PASSOS,MARIA APARECIDA ALVES AVELAR,VEREADOR,311,NAO
PASSOS,MARIA APARECIDA DOS REIS JERÔNIMO,VEREADOR,1549,NAO
PASSOS,MARIA ISABEL PEREIRA DA SILVA,VEREADOR,64,NAO
PASSOS,MARLENE APARECIDA JESUINO,VEREADOR,198,NAO
PASSOS,MARLENE OLIVEIRA SILVA BATISTA,VEREADOR,68,NAO
PASSOS,MAXWELL AZEVEDO PEREIRA,VEREADOR,172,NAO
PASSOS,MICHAEL SILVEIRA REIS,VEREADOR,1558,NAO
PASSOS,NADIA MARIA SILVA,VEREADOR,127,NAO
PASSOS,NIVALDO OLIVEIRA DE SOUZA,VEREADOR,1404,NAO
PASSOS,ONOFRE MOURA GARCIA,VEREADOR,500,NAO
PASSOS,OSWALDO RATTIS JUNIOR,VEREADOR,408,NAO
PASSOS,PAULO FRANCISCO RODRIGUES,VEREADOR,874,NAO
PASSOS,PAULO ROBERTO MARTINS,VEREADOR,81,NAO
PASSOS,PAULO SERGIO DE SOUZA FREIRE,VEREADOR,212,NAO
PASSOS,RAIMUNDO DONIZETI LEANDRO,VEREADOR,1244,NAO
PASSOS,RAMON PITER DA SILVA PAULA,VEREADOR,369,NAO
PASSOS,RAUL TALLES DOS REIS,VEREADOR,479,NAO
PASSOS,REGINA CELIA DE PADUA,VEREADOR,23,NAO
PASSOS,REINALDO SANTOS DE OLIVEIRA,VEREADOR,464,NAO
PASSOS,RITA DE CASSIA DOS SANTOS,VEREADOR,59,NAO
PASSOS,RODRIGO MENDES BARRETO,VEREADOR,1293,NAO
PASSOS,RODRIGO MORAES SOARES MAIA,VEREADOR,1794,NAO
PASSOS,ROSELI DE FATIMA TOME,VEREADOR,22,NAO
PASSOS,ROSEMEIRE DOS REIS,VEREADOR,267,NAO
PASSOS,SEILA FRANCISCA DA SILVA,VEREADOR,27,NAO
PASSOS,SELMA RODRIGUES SOUTO,VEREADOR,67,NAO
PASSOS,SERGIO DONIZETTI MARQUES,VEREADOR,455,NAO
PASSOS,SILAS FANUEL FARIA FAUSTINO,VEREADOR,276,NAO
PASSOS,TAIS ALVES DA SILVA,VEREADOR,62,NAO
PASSOS,TATIANA REIS MUSIN,VEREADOR,41,NAO
PASSOS,THALES HENRIQUE SOARES DE SOUZA,VEREADOR,52,NAO
PASSOS,VALDECIR FERREIRA,VEREADOR,414,NAO
PASSOS,VALDIR DA SILVA OLIVEIRA,VEREADOR,138,NAO
PASSOS,VANE SILVEIRA DE BRITO,VEREADOR,55,NAO
PASSOS,WALYSSON MACIEL DE MELO,VEREADOR,593,NAO
PASSOS,WESLEY DOS SANTOS,VEREADOR,723,NAO
PASSOS,WESLEY SIQUEIRA ASSIS,VEREADOR,69,NAO
PASSOS,WILLIAM EURIPEDES DE JESUS,VEREADOR,900,NAO
PATIS,ADAO FERREIRA LIMA,VEREADOR,61,NAO
PATIS,ADELMO RODRIGUES SOARES,VEREADOR,224,NAO
PATIS,ADRIANA SILVA VIEIRA,VEREADOR,2,NAO
PATIS,DEOGENIO PEREIRA DA SILVA,VEREADOR,67,NAO
PATIS,GENILSON FERNANDES LIMA,VEREADOR,211,NAO
PATIS,GILDA MOREIRA PINTO,VEREADOR,3,NAO
PATIS,HELENICE PEREIRA LIMA,VEREADOR,2,NAO
PATIS,JEDEON XAVIER DA SILVA,VEREADOR,227,NAO
PATIS,JOSE ANTONIO FERREIRA DA SILVA,VEREADOR,200,NAO
PATIS,JOSE ANTONIO FIUZA PINTO,VEREADOR,126,NAO
PATIS,JOSELITA BATISTA LEONARDO ROCHA,VEREADOR,89,NAO
PATIS,JUSCELINO FIUZA DA COSTA,VEREADOR,81,NAO
PATIS,LUIZ ACELINO DE SOUZA VIEIRA,VEREADOR,176,NAO
PATIS,MARCIO FERREIRA SOUTO,VEREADOR,20,NAO
PATIS,MARIA APARECIDA PEREIRA NASCIMENTO,VEREADOR,26,NAO
PATIS,MARIA JOSE LEITE DE SOUZA,VEREADOR,27,NAO
PATIS,MAURO CHARLES ALKMIM ROCHA,VEREADOR,202,NAO
PATIS,NELDY PEREIRA DA SILVA,VEREADOR,176,NAO
PATIS,ORLANDO FERREIRA DIAS,VEREADOR,201,NAO
PATIS,PACIFICO ALVES FERREIRA,VEREADOR,33,NAO
PATIS,PEDRO ROCHA SILVA,VEREADOR,121,NAO
PATIS,REINILSON PEREIRA ALVES,VEREADOR,226,NAO
PATIS,ROGERIO RIBEIRO ANDRADE,VEREADOR,400,SIM (2016)
PATIS,RONIVALDO FERNANDES SOARES,VEREADOR,193,NAO
PATIS,ROSIANE ALVES ROCHA,VEREADOR,28,NAO
PATIS,SEBASTIAO DE OLIVEIRA ROCHA,VEREADOR,204,NAO
PATIS,VALTERNITH FIUZA DE SOUZA,VEREADOR,206,NAO
PATIS,VILMA FERREIRA DA COSTA,VEREADOR,115,NAO
PATIS,WALDIR PEREIRA DE SOUZA NETO,VEREADOR,330,NAO
PATIS,ZILMEIRE CORDEIRO DA SILVA NUNES,VEREADOR,113,NAO
PATOS DE MINAS,ADAO AZEVEDO DA SILVA,VEREADOR,161,NAO
PATOS DE MINAS,ADAO BATISTA DE OLIVEIRA,VEREADOR,608,NAO
PATOS DE MINAS,ADILSON FRANCISCO DE OLIVEIRA,VEREADOR,354,NAO
PATOS DE MINAS,ADINILSON MARINS DOS SANTOS,VEREADOR,307,NAO
PATOS DE MINAS,ADRIANA APARECIDA FERREIRA DE OLIVEIRA,VEREADOR,64,NAO
PATOS DE MINAS,AGNALDO JOSE ALVES,VEREADOR,71,NAO
PATOS DE MINAS,ALCIONE RAMOS OLIVEIRA GOMES,VEREADOR,23,NAO
PATOS DE MINAS,ALESSANDRO HENRIQUE RODRIGUES PORTO,VEREADOR,470,NAO
PATOS DE MINAS,ALEX RICARDO DE SOUZA,VEREADOR,116,NAO
PATOS DE MINAS,ALTAMIR VICENTE FERNANDES,VEREADOR,262,NAO
PATOS DE MINAS,AMILTON JOSE DA SILVA,VEREADOR,64,NAO
PATOS DE MINAS,ANA DOS REIS FONSECA BRAGA,VEREADOR,25,NAO
PATOS DE MINAS,ANAIR DE CASTRO QUEIROZ,VEREADOR,83,NAO
PATOS DE MINAS,ANDALÉCIO SILVERIO DE LIMA,VEREADOR,279,NAO
PATOS DE MINAS,ANDRE FRANCO SILVA,VEREADOR,1186,NAO
PATOS DE MINAS,ANDREIA SHIRLEI DA SILVA,VEREADOR,10,NAO
PATOS DE MINAS,ANGELA MARIA BASILIO,VEREADOR,7,NAO
PATOS DE MINAS,ANISIO LUIZ SOARES,VEREADOR,92,NAO
PATOS DE MINAS,ANTONIO EUSTAQUIO GONÇALVES,VEREADOR,619,NAO
PATOS DE MINAS,ANTONIO FERREIRA DA ROCHA,VEREADOR,1189,NAO
PATOS DE MINAS,ANTONIO VIEIRA DA SILVA,VEREADOR,219,NAO
PATOS DE MINAS,ANUNCIATA SILVA DE ARAUJO,VEREADOR,2,NAO
PATOS DE MINAS,BARTOLOMEU FERREIRA RIBEIRO,VEREADOR,1213,NAO
PATOS DE MINAS,BELCHIORINA APARECIDA DOS REIS,VEREADOR,50,NAO
PATOS DE MINAS,BRAZ ALVES DA SILVA,VEREADOR,576,NAO
PATOS DE MINAS,BRAZ JOSE TELES,VEREADOR,579,NAO
PATOS DE MINAS,BRAZ PAULO DE OLIVEIRA JUNIOR,VEREADOR,2234,NAO
PATOS DE MINAS,CARLOS BENHURES DA SILVA,VEREADOR,467,NAO
PATOS DE MINAS,CELEIDA SOARES FELISBINO,VEREADOR,31,NAO
PATOS DE MINAS,CELIA SANTOS SILVA,VEREADOR,31,NAO
PATOS DE MINAS,CELINA MARIA PEREIRA,VEREADOR,26,NAO
PATOS DE MINAS,CESAR GERALDO PEREIRA SILVA,VEREADOR,202,NAO
PATOS DE MINAS,CINTHIA HELENA DE OLIVEIRA,VEREADOR,76,NAO
PATOS DE MINAS,CINTIA DE FREITAS FRANCO,VEREADOR,5,NAO
PATOS DE MINAS,CLAUDIO RODRIGUES ROSA,VEREADOR,208,NAO
PATOS DE MINAS,CLERIO MARTINS DE OLIVEIRA,VEREADOR,104,NAO
PATOS DE MINAS,CREMILDA MARIA DA CUNHA,VEREADOR,317,NAO
PATOS DE MINAS,CRISTIANE FELICIANO LEAL,VEREADOR,28,NAO
PATOS DE MINAS,DAVID ANTONIO SANCHES,VEREADOR,1393,NAO
PATOS DE MINAS,DECIO RODRIGUES FERREIRA,VEREADOR,48,NAO
PATOS DE MINAS,DEOMAR VIEIRA DE ARAUJO,VEREADOR,178,NAO
PATOS DE MINAS,DERCIO HENRIQUE MENDES,VEREADOR,35,NAO
PATOS DE MINAS,DEUSDETH DA SILVA PEREIRA,VEREADOR,311,NAO
PATOS DE MINAS,EDIMAR ROBERTO PINHEIRO,VEREADOR,141,NAO
PATOS DE MINAS,EDIME ERLINDA DE LIMA AVELAR,VEREADOR,1544,NAO
PATOS DE MINAS,EDNÁ MARIA GONÇALVES VIEIRA,VEREADOR,47,NAO
PATOS DE MINAS,EDSON SOARES NOGUEIRA,VEREADOR,74,NAO
PATOS DE MINAS,EDUARDO JOSE ALVES,VEREADOR,502,NAO
PATOS DE MINAS,ELEUSA FERREIRA DA SILVA,VEREADOR,12,NAO
PATOS DE MINAS,ELISANGELA BARBANTI DE ANDRADE,VEREADOR,127,NAO
PATOS DE MINAS,ELMO SILVA DE OLIVEIRA,VEREADOR,33,NAO
PATOS DE MINAS,EMILIO ALVES LANDIM,VEREADOR,62,NAO
PATOS DE MINAS,ERICA CAROLINA MARTINS,VEREADOR,12,NAO
PATOS DE MINAS,ESMERALDA CRISTINA DA SILVA,VEREADOR,19,NAO
PATOS DE MINAS,EUGENIA ANA DA SILVA,VEREADOR,144,NAO
PATOS DE MINAS,EULER MARQUES SILVA,VEREADOR,104,NAO
PATOS DE MINAS,EVA APARECIDA DA SILVA,VEREADOR,17,NAO
PATOS DE MINAS,EVERALDO FELIPE DE MELO,VEREADOR,197,NAO
PATOS DE MINAS,FABIO ALBINO TEIXEIRA,VEREADOR,154,NAO
PATOS DE MINAS,FERNANDO ALVES DINIZ,VEREADOR,213,NAO
PATOS DE MINAS,FRANCIELLE REIS E SILVA VERGUTZ,VEREADOR,312,NAO
PATOS DE MINAS,FRANCISCO CARLOS FRECHIANI,VEREADOR,1243,NAO
PATOS DE MINAS,FRANCISCO DE ASSIS BRAZ,VEREADOR,131,NAO
PATOS DE MINAS,FREDERICO ALVES DA SILVA,VEREADOR,32,NAO
PATOS DE MINAS,GASPAR ANSELMO DE OLIVEIRA,VEREADOR,125,NAO
PATOS DE MINAS,GASPAR DA CRUZ FILHO,VEREADOR,80,NAO
PATOS DE MINAS,GEOVANI BATISTA FERREIRA,VEREADOR,100,NAO
PATOS DE MINAS,GERACI PEREIRA BARBOSA,VEREADOR,291,NAO
PATOS DE MINAS,GERALDO ALVES PEREIRA,VEREADOR,101,NAO
PATOS DE MINAS,GERALDO EUSTAQUIO DA FONSECA,VEREADOR,100,NAO
PATOS DE MINAS,GERSON DA SILVA SOBRINHO,VEREADOR,53,NAO
PATOS DE MINAS,GILVANE PEREIRA DA SILVA,VEREADOR,43,NAO
PATOS DE MINAS,HEITOR ROCHA DE MENDONÇA PINHEIRO,VEREADOR,110,NAO
PATOS DE MINAS,HELENA DOS REIS RIBEIRO,VEREADOR,201,NAO
PATOS DE MINAS,HELESIR MARIA DE FATIMA,VEREADOR,80,NAO
PATOS DE MINAS,IGOR RICARDO LINHARES CUNHA,VEREADOR,381,NAO
PATOS DE MINAS,ISAIAS MARTINS DE OLIVEIRA,VEREADOR,1998,NAO
PATOS DE MINAS,ITAMAR ANDRE DOS SANTOS,VEREADOR,1282,NAO
PATOS DE MINAS,IVANIR ROSA DE OLIVEIRA,VEREADOR,808,NAO
PATOS DE MINAS,JAIRO LUIZ DA SILVA,VEREADOR,120,NAO
PATOS DE MINAS,JANAINA TOMAZ SOUZA,VEREADOR,130,NAO
PATOS DE MINAS,JANDIRA BORGES DA SILVEIRA,VEREADOR,3,NAO
