NM_MUNICIPIO,NM_VOTAVEL,DS_CARGO,QT_VOTOS,ELEITO
PEDRO LEOPOLDO,DANIEL FRANCISCO DA SILVA,PREFEITO,606,NAO
PEDRO LEOPOLDO,ELOISA HELENA CARVALHO DE FREITAS PEREIRA,PREFEITO,9968,SIM (2020)
PEDRO LEOPOLDO,EMILIANO BRAGA DOS SANTOS,PREFEITO,7194,NAO
PEDRO LEOPOLDO,OSIEL SOARES MIRANDA,PREFEITO,1246,NAO
PEDRO LEOPOLDO,SALIM SALEMA PIMENTA,PREFEITO,4082,NAO
PEDRO LEOPOLDO,SIMONE APARECIDA SANTOS DINIZ,PREFEITO,845,NAO
PEDRO TEIXEIRA,IDILIO NEVES MOREIRA,PREFEITO,1033,NAO
PEDRO TEIXEIRA,REINALDO MANOEL DE OLIVEIRA,PREFEITO,1077,SIM (2020)
PEQUERI,GLAUCO BRAGA FÁVERO,PREFEITO,1525,SIM (2020)
PEQUERI,HEDERSON RAUL SALLES DE ALMEIDA NASSAR MICHELI,PREFEITO,1044,NAO
PEQUI,ANDRÉ LUIZ MELGAÇO TAVARES,PREFEITO,1595,SIM (2020)
PEQUI,ERASMO DOUGLAS DUARTE,PREFEITO,1414,NAO
PERDIGÃO,GILMAR TEODORO DE SÃO JOSÉ,PREFEITO,3334,SIM (2020)
PERDIGÃO,JULIA DE AZEVEDO BRANDÃO,PREFEITO,2868,NAO
PERDIZES,ANTÔNIO ROBERTO BERGAMASCO,PREFEITO,4795,SIM (2020)
PERDIZES,ELIANA FLORIPES DA SILVA,PREFEITO,1001,NAO
PERDIZES,REGINALDO COSTA E SILVA,PREFEITO,98,NAO
PERDIZES,VINÍCIUS DE FIGUEIREDO BARRETO,PREFEITO,2292,NAO
PERDIZES,WILLIAM GONÇALVES RAMOS,PREFEITO,1600,NAO
PERDÕES,HAMILTON RESENDE FILHO,PREFEITO,6476,SIM (2020)
PERDÕES,JOSÉ RICARDO PEREIRA DE LIMA,PREFEITO,5500,NAO
PERIQUITO,JOSÉ DE OLIVEIRA FLOR,PREFEITO,2665,SIM (2020)
PERIQUITO,NEREU NUNES PEREIRA JUNIOR,PREFEITO,2304,NAO
PESCADOR,DAGNEI GOMES FIGUEREDO,PREFEITO,125,NAO
PESCADOR,GERALDO ANASTÁCIO JARDIM,PREFEITO,1412,SIM (2020)
PESCADOR,RODRIGO PEREIRA DOS REIS,PREFEITO,885,NAO
PEÇANHA,FABRICIO DAYRELL OLIVEIRA ALVARENGA,PREFEITO,6019,SIM (2020)
PEÇANHA,JEAN ALBERTO OLIVEIRA LEÃO,PREFEITO,3331,NAO
PIAU,CARLOS ALBERTO LOPES DE OLIVEIRA,PREFEITO,1335,NAO
PIAU,GILMAR APARECIDO REZENDE DE CASTRO,PREFEITO,1379,SIM (2020)
PIEDADE DE CARATINGA,ADOLFO BENTO NETO,PREFEITO,2819,SIM (2020)
PIEDADE DE CARATINGA,EDINILSON DORNELAS LOPES,PREFEITO,2720,NAO
PIEDADE DE CARATINGA,EVERALDO CAMPOS TEIXEIRA,PREFEITO,411,NAO
PIEDADE DE CARATINGA,PATRICIA MONICA DA SILVA,PREFEITO,143,NAO
PIEDADE DE PONTE NOVA,ANTONIO MAYRINK BORDONI,PREFEITO,1742,SIM (2020)
PIEDADE DE PONTE NOVA,GILBERTO PARANHOS SOARES,PREFEITO,1286,NAO
PIEDADE DO RIO GRANDE,JOSÉ FERNANDES NETO,PREFEITO,1522,SIM (2020)
PIEDADE DO RIO GRANDE,RILDO LUCINDA FAGUNDES,PREFEITO,1454,NAO
PIEDADE DOS GERAIS,BRUNO BRANDAO ALVES E SOUZA,PREFEITO,278,NAO
PIEDADE DOS GERAIS,CELIO JOSE DE SANTANA,PREFEITO,917,NAO
PIEDADE DOS GERAIS,CLAUDEMIR DOMINGOS DE PAULA,PREFEITO,60,NAO
PIEDADE DOS GERAIS,DANIEL MAURICIO REIS,PREFEITO,1788,SIM (2020)
PIEDADE DOS GERAIS,JOSÉ ROBERTO DA COSTA,PREFEITO,836,NAO
PIEDADE DOS GERAIS,MARCIO JOSE MOREIRA,PREFEITO,98,NAO
PIMENTA,GEOVANIO GUALBERTO MACEDO,PREFEITO,3285,SIM (2020)
PIMENTA,PEDRO HORACIO DE FARIA,PREFEITO,51,NAO
PIMENTA,THAMYRES CAROLINE COSTA,PREFEITO,2058,NAO
PINGO D ÁGUA,ANSELMO PIRES DE CARVALHO,PREFEITO,535,NAO
PINGO D ÁGUA,FERNANDO LEÃO DO NASCIMENTO,PREFEITO,562,NAO
PINGO D ÁGUA,LUIZ PAULO COELHO,PREFEITO,2178,SIM (2020)
PINTÓPOLIS,LEY LOPES DOS SANTOS,PREFEITO,4089,SIM (2020)
PIRACEMA,ANTONIO OSMAR DA SILVA,PREFEITO,1644,NAO
PIRACEMA,WESLEY DINIZ,PREFEITO,2928,SIM (2020)
PIRAJUBA,AIRTON ALVES,PREFEITO,1864,SIM (2020)
PIRAJUBA,BENTO FRANCISCO MACHADO,PREFEITO,1588,NAO
PIRANGA,EDUARDO SERGIO GUIMARAES,PREFEITO,4266,NAO
PIRANGA,LUIS HELVÉCIO SILVA ARAUJO,PREFEITO,5340,SIM (2020)
PIRANGUINHO,ADONIRAN MARTINS RENÓ,PREFEITO,1852,NAO
PIRANGUINHO,CARLOS MOTTA,PREFEITO,203,NAO
PIRANGUINHO,HELENA MARIA DA SILVEIRA,PREFEITO,3181,SIM (2020)
PIRANGUÇU,RICARDO MARTINS DE ARAUJO,PREFEITO,3142,SIM (2020)
PIRAPETINGA,EDUARDO ROSA ALVES,PREFEITO,196,NAO
PIRAPETINGA,FLAVIA GRANADO ALVARENGA,PREFEITO,1296,NAO
PIRAPETINGA,JOSE ISAIAS MASIERO,PREFEITO,2180,NAO
PIRAPETINGA,LEONARDO MARTINS BRUM,PREFEITO,617,NAO
PIRAPETINGA,LUIZ HENRIQUE PEREIRA DA COSTA,PREFEITO,2998,SIM (2020)
PIRAPETINGA,MARCELO MOREIRA SANTIAGO DINIZ,PREFEITO,537,NAO
PIRAPORA,ALAIN JEFFERSON OLIVEIRA GITIRANA,PREFEITO,5181,NAO
PIRAPORA,ALEXANDRO COSTA CÉSAR,PREFEITO,13029,SIM (2020)
PIRAPORA,ARTHUR LUÍZ ARAÚJO NASCIMENTO,PREFEITO,61,NAO
PIRAPORA,CARLA VALERIA SOARES VITA,PREFEITO,686,NAO
PIRAPORA,JOSE ROCHA DE ARAUJO,PREFEITO,2826,NAO
PIRAPORA,MARCELLA MACHADO RIBAS FONSECA,PREFEITO,7683,NAO
PIRAÚBA,ADRIANO CARVALHAES GRAVINA,PREFEITO,4809,SIM (2020)
PIRAÚBA,RENNAN ROCHA ARRIGHI,PREFEITO,2255,NAO
PITANGUI,ALAIR KENNEDY DE PAULA,PREFEITO,149,NAO
PITANGUI,ALEXANDRE MACIEL DE  BARROS,PREFEITO,7321,NAO
PITANGUI,MARIA LÚCIA CARDOSO,PREFEITO,8733,SIM (2020)
PIUMHI,DIEGO GARCIA GONCALVES,PREFEITO,1458,NAO
PIUMHI,JOAO BATISTA DOS SANTOS,PREFEITO,6706,NAO
PIUMHI,PAULO CESAR VAZ,PREFEITO,9257,SIM (2020)
PLANURA,ALESSANDRO FERREIRA DA SILVA,PREFEITO,1415,NAO
PLANURA,ANTONIO LUIZ BOTELHO,PREFEITO,3356,SIM (2020)
PLANURA,MARIO JOSE FERREIRA,PREFEITO,1445,NAO
POCRANE,EDERSON DOMINGOS DIONIS,PREFEITO,2714,NAO
POCRANE,ERNANE JOSE DE MACEDO,PREFEITO,2799,SIM (2020)
POMPÉU,JOSÉ EVANGÉLIO VALADARES,PREFEITO,6498,NAO
POMPÉU,OZEAS DA SILVA CAMPOS,PREFEITO,9908,SIM (2020)
PONTE NOVA,ANDRE LUIZ DOS SANTOS,PREFEITO,258,NAO
PONTE NOVA,CARLOS TIAGO JORGE DE AZEVEDO,PREFEITO,693,NAO
PONTE NOVA,JOSE LEOPOLDINO DA SILVA,PREFEITO,98,NAO
PONTE NOVA,LEONARDO NASCIMENTO MOREIRA,PREFEITO,3653,NAO
PONTE NOVA,PAULO ROBERTO DOS SANTOS,PREFEITO,1033,NAO
PONTE NOVA,WAGNER MOL GUIMARAES,PREFEITO,25216,SIM (2020)
PONTO CHIQUE,JESUINO GERALDO ANDRADE,PREFEITO,1067,NAO
PONTO CHIQUE,JOSE GERALDO ALVES DE ALMEIDA,PREFEITO,1987,SIM (2020)
PONTO DOS VOLANTES,LEANDRO RAMOS SANTANA,PREFEITO,3851,SIM (2020)
PONTO DOS VOLANTES,LEONARDO PEREIRA CHAVES,PREFEITO,2737,NAO
PORTEIRINHA,ANTONIO EUSTAQUIO BALEEIRO TEIXEIRA,PREFEITO,84,NAO
PORTEIRINHA,ANTONIO MARTINS DE MELO,PREFEITO,95,NAO
PORTEIRINHA,HERMÍNIO MARTINS NETO,PREFEITO,9374,NAO
PORTEIRINHA,JURACI FREIRE MARTINS,PREFEITO,9385,SIM (2020)
PORTEIRINHA,WILSON MARCOS SOARES,PREFEITO,4189,NAO
PORTO FIRME,PAULO ROBERTO NEVES VIDIGAL,PREFEITO,1863,NAO
PORTO FIRME,RENATO SANTANA SARAIVA,PREFEITO,4861,SIM (2020)
POTÉ,GILDESIO SAMPAIO DE OLIVEIRA,PREFEITO,4129,SIM (2020)
POTÉ,JOSE DARLY RODRIGUES DUARTE,PREFEITO,479,NAO
POTÉ,JOSE DONIZETE DIAS FARIA,PREFEITO,44,NAO
POTÉ,RONALDO THOMAZ DOS REIS,PREFEITO,193,NAO
POTÉ,RONIE ONOFRE SAMPAIO IGLESIAS,PREFEITO,3632,NAO
POUSO ALEGRE,ANDERSON SOARES SILVEIRA,PREFEITO,4545,NAO
POUSO ALEGRE,ANDRÉ PRADO DOS SANTOS,PREFEITO,5578,NAO
POUSO ALEGRE,ANTONIO DONIZETTI MOREIRA DE ANDRADE,PREFEITO,772,NAO
POUSO ALEGRE,LUIZ CARLOS SILVA DA CUNHA,PREFEITO,1021,NAO
POUSO ALEGRE,RAFAEL TADEU SIMOES,PREFEITO,50377,SIM (2020)
POUSO ALEGRE,SEBASTIÃO CAMILO DE CARVALHO,PREFEITO,1074,NAO
POUSO ALTO,JOSÉ MARIA DE SOUZA,PREFEITO,198,NAO
POUSO ALTO,JULIANO CLÁUDIO DA SILVA,PREFEITO,516,NAO
POUSO ALTO,RAULYSSON MAGELLA MANCILHA JUNIOR,PREFEITO,992,NAO
POUSO ALTO,VICENTE WAGNER GUIMARAES PEREIRA,PREFEITO,2486,SIM (2020)
POÇO FUNDO,EDESIO DE VASCONCELLOS LOPES XAVIER SOUSA GONCALVES DE OLIVEIRA,PREFEITO,490,NAO
POÇO FUNDO,JÚLIO OLIVAR BENEDITO,PREFEITO,4175,NAO
POÇO FUNDO,RICARTI CESARIO FERREIRA,PREFEITO,329,NAO
POÇO FUNDO,ROSIEL DE LIMA,PREFEITO,4909,SIM (2020)
POÇOS DE CALDAS,EDUARDO JUNQUEIRA DIAS,PREFEITO,4637,NAO
POÇOS DE CALDAS,ELOISIO DO CARMO LOURENÇO,PREFEITO,8468,NAO
POÇOS DE CALDAS,ERCULES BERLINI TASSINARI,PREFEITO,1791,NAO
POÇOS DE CALDAS,FLÁVIO HENRIQUE FARIA,PREFEITO,5568,NAO
POÇOS DE CALDAS,GERALDO CIRILO LAIER,PREFEITO,163,NAO
POÇOS DE CALDAS,GERALDO THADEU PEDREIRA DOS SANTOS,PREFEITO,7873,NAO
POÇOS DE CALDAS,JOÃO ALEXANDRE MOURA OLIVEIRA,PREFEITO,2003,NAO
POÇOS DE CALDAS,SÉRGIO ANTÕNIO CARVALHO DE AZEVEDO,PREFEITO,30674,SIM (2020)
POÇOS DE CALDAS,YULA DE LIMA MEROLA,PREFEITO,6205,NAO
PRADOS,GUSTAVO GASTAO CORGOSINHO CARDOSO,PREFEITO,2404,NAO
PRADOS,LESTER REZENDE DANTAS JUNIOR,PREFEITO,3369,SIM (2020)
PRATA,MARCEL VIEIRA RODRIGUES DA CUNHA,PREFEITO,8457,SIM (2020)
PRATA,RICARDO TICLY ALVES,PREFEITO,6842,NAO
PRATINHA,GERALDO CEZAR BARCELOS JUNIOR,PREFEITO,647,NAO
PRATINHA,JOHN WERCOLLIS DE MORAIS,PREFEITO,1717,SIM (2020)
PRATÁPOLIS,DENISE ALVES DE SOUZA NEVES,PREFEITO,3910,SIM (2020)
PRATÁPOLIS,FRANCISCO ANTÔNIO NOVELLI DE SOUZA JÚNIOR,PREFEITO,1712,NAO
PRESIDENTE BERNARDES,JAZON HAROLDO SILVA ALMEIDA,PREFEITO,2419,NAO
PRESIDENTE BERNARDES,OLIVIO QUINTAO VIDIGAL NETO,PREFEITO,2432,SIM (2020)
PRESIDENTE JUSCELINO,RICARDO DE CASTRO MACHADO,PREFEITO,2028,SIM (2020)
PRESIDENTE KUBITSCHEK,LAURO DE OLIVEIRA,PREFEITO,1460,SIM (2020)
PRESIDENTE KUBITSCHEK,OSVALDINO REIS DA SILVA,PREFEITO,874,NAO
PRESIDENTE OLEGÁRIO,ANTONIO CLAUDIO GODINHO,PREFEITO,5263,NAO
PRESIDENTE OLEGÁRIO,RHENYS DA SILVA CAMBRAIA,PREFEITO,6138,SIM (2020)
PRUDENTE DE MORAIS,ANTONIO CLARETE DE CARVALHO,PREFEITO,2805,NAO
PRUDENTE DE MORAIS,FERNANDO CESAR CAETANO DE OLIVEIRA,PREFEITO,215,NAO
PRUDENTE DE MORAIS,JOCIMAR CÉSAR BRANDÃO,PREFEITO,3062,SIM (2020)
QUARTEL GERAL,GASPAR CARLOS FILHO,PREFEITO,1590,SIM (2020)
QUARTEL GERAL,JOSE LUCIO CAMPOS,PREFEITO,1211,NAO
QUELUZITO,CÉLIO PEREIRA DE SOUZA,PREFEITO,870,NAO
QUELUZITO,DANILO RODRIGUES DE ALBUQUERQUE,PREFEITO,1260,SIM (2020)
RAPOSOS,CARLOS ALBERTO COELHO DE AZEVEDO,PREFEITO,2502,NAO
RAPOSOS,RAIMUNDO NONATO DA SILVA,PREFEITO,361,NAO
RAPOSOS,SERGIO SILVEIRA SOARES,PREFEITO,7496,SIM (2020)
RAUL SOARES,AMÉRICO DE ALMEIDA CÉZAR,PREFEITO,4645,SIM (2020)
RAUL SOARES,JOÃO JORGE CALADO,PREFEITO,65,NAO
RAUL SOARES,NATALI CAROLINA MIRANDA BARBOSA,PREFEITO,3407,NAO
RAUL SOARES,VICENTE RUFINO OZÓRIO,PREFEITO,4641,NAO
RECREIO,DILSON COIMBRA DE ALMEIDA PIRES,PREFEITO,2700,NAO
RECREIO,JOSE MARIA ANDRE DE BARROS,PREFEITO,3129,SIM (2020)
RECREIO,TELMO ALVES JUSTO,PREFEITO,327,NAO
REDUTO,AILTON ROBADEL DE SOUZA,PREFEITO,350,NAO
REDUTO,BRUNO SAULO DE ASSIS REIS,PREFEITO,944,NAO
REDUTO,DILCÉLIO DE OLIVEIRA HOTT,PREFEITO,2158,SIM (2020)
REDUTO,RONALD WALACE POVOA DE AGUIAR,PREFEITO,118,NAO
REDUTO,RUBENS TORQUATO DE SOUZA,PREFEITO,835,NAO
RESENDE COSTA,ADILSON AVELINO DE RESENDE,PREFEITO,2094,NAO
RESENDE COSTA,ANDERSON BELO DE RESENDE,PREFEITO,619,NAO
RESENDE COSTA,JOSÉ GOUVÊA FILHO,PREFEITO,4144,SIM (2020)
RESPLENDOR,DIOGO SCARABELLI JUNIOR,PREFEITO,7014,SIM (2020)
RESPLENDOR,MARCIA ALVES DE LIMA,PREFEITO,1900,NAO
RESSAQUINHA,DENILSON ALBERTO DA CRUZ,PREFEITO,836,NAO
RESSAQUINHA,DIEGO EDSON DE PAULA,PREFEITO,280,NAO
RESSAQUINHA,DIMAS LOPES DE FARIA,PREFEITO,148,NAO
RESSAQUINHA,JULIO CESAR DE MOURA BERNADO,PREFEITO,170,NAO
RESSAQUINHA,MANOEL DA SILVA RIBEIRO,PREFEITO,1196,SIM (2020)
RESSAQUINHA,NASSER LEANDRO FERES BARBOSA,PREFEITO,890,NAO
RIACHINHO,LIEDSON SILVA MARTINS,PREFEITO,1590,NAO
RIACHINHO,NEIZON REZENDE DA SILVA,PREFEITO,2669,SIM (2020)
RIACHO DOS MACHADOS,RENALDO DARLAN MENDES DURÃES,PREFEITO,2668,NAO
RIACHO DOS MACHADOS,RICARDO DA SILVA PAZ,PREFEITO,3045,SIM (2020)
RIBEIRÃO DAS NEVES,CARLOS EUGENIO DEMÉTRIO,PREFEITO,967,NAO
RIBEIRÃO DAS NEVES,DEBORAH RUBIANA DE SOUZA,PREFEITO,2349,NAO
RIBEIRÃO DAS NEVES,GETULIO FERREIRA DE MORAIS,PREFEITO,5992,NAO
RIBEIRÃO DAS NEVES,JOEL LUCAS DA SILVA,PREFEITO,973,NAO
RIBEIRÃO DAS NEVES,MARCO ANTONIO BADARO BIANCHINI,PREFEITO,4705,NAO
RIBEIRÃO DAS NEVES,MOACIR MARTINS DA COSTA JUNIOR,PREFEITO,72679,SIM (2020)
RIBEIRÃO DAS NEVES,ROBSON ROLDINEI DE SAO JOSE,PREFEITO,2440,NAO
RIBEIRÃO DAS NEVES,VANDERLEI DA ROCHA TEIXEIRA,PREFEITO,35398,NAO
RIBEIRÃO DAS NEVES,WASHINGTON MODESTO GONTIJO JUNIOR,PREFEITO,8512,NAO
RIBEIRÃO VERMELHO,ANA ROSA MENDONCA LASMAR,PREFEITO,1180,NAO
RIBEIRÃO VERMELHO,WELDER MARCELO PEREIRA,PREFEITO,1430,SIM (2020)
RIO ACIMA,ANTÔNIO CESAR PIRES DE MIRANDA JÚNIOR,PREFEITO,313,NAO
RIO ACIMA,FELIPE GONÇALVES SANTOS,PREFEITO,3528,SIM (2020)
RIO ACIMA,FERNANDO MARCOS MARTINS DE OLIVEIRA,PREFEITO,666,NAO
RIO ACIMA,JEFFERSON RODRIGO CÂMARA,PREFEITO,241,NAO
RIO ACIMA,MARIA AUXILIADORA RIBEIRO,PREFEITO,2135,NAO
RIO CASCA,ADRIANO DE ALMEIDA ALVARENGA,PREFEITO,5377,SIM (2020)
RIO CASCA,TIAGO DOS SANTOS ANTUNES,PREFEITO,1924,NAO
RIO DO PRADO,ADIMILSON ANTUNES DE ALMEIDA,PREFEITO,2037,SIM (2020)
RIO DO PRADO,GILBERTO GONÇALVES DE AGUILAR,PREFEITO,1261,NAO
RIO DOCE,CARLOS GUIDUCI SOARES FILHO,PREFEITO,704,NAO
RIO DOCE,ISRAEL CALIXTO NICÁCIO,PREFEITO,238,NAO
RIO DOCE,MAURO PEREIRA MARTINS,PREFEITO,1141,SIM (2020)
RIO ESPERA,LUCIO MARCOS DA SILVEIRA,PREFEITO,2365,SIM (2020)
RIO ESPERA,MÁRCIO DE MIRANDA ASSIS,PREFEITO,2240,NAO
RIO MANSO,ADAIR DORNAS DOS SANTOS,PREFEITO,1789,NAO
RIO MANSO,LUIZ LEONARDO LUCENA,PREFEITO,1965,SIM (2020)
RIO NOVO,CARLOS APARECIDO SIMIAO DE OLIVEIRA,PREFEITO,58,NAO
RIO NOVO,ORMEU RABELLO FILHO,PREFEITO,3296,SIM (2020)
RIO NOVO,VINÍCIUS CARVALHO DE ARAÚJO,PREFEITO,2041,NAO
RIO PARANAÍBA,JOSE WILSON BARBOSA,PREFEITO,3076,NAO
RIO PARANAÍBA,VALDEMIR DIOGENES DA SILVA,PREFEITO,4984,SIM (2020)
RIO PARDO DE MINAS,ASTOR JOSÉ DE SÁ,PREFEITO,6014,SIM (2020)
RIO PARDO DE MINAS,EDSON PAULINO CORDEIRO,PREFEITO,650,NAO
RIO PARDO DE MINAS,ELDER SOARES DOS ANJOS,PREFEITO,2603,NAO
RIO PARDO DE MINAS,JOAQUIM RODRIGUES DE ALMEIDA NETO,PREFEITO,74,NAO
RIO PARDO DE MINAS,MARCUS VINICIUS DE ALMEIDA RAMOS,PREFEITO,5721,NAO
RIO PIRACICABA,AUGUSTO HENRIQUE DA SILVA,PREFEITO,4247,SIM (2020)
RIO PIRACICABA,GENTIL ALVES COSTA,PREFEITO,2436,NAO
RIO PIRACICABA,WILLIAN ANASTÁCIO DE FIGUEIREDO,PREFEITO,2250,NAO
RIO POMBA,FERNANDO ANTÔNIO DUTRA MACEDO,PREFEITO,5095,NAO
RIO POMBA,REGINALDO FURTADO DE CARVALHO,PREFEITO,5366,SIM (2020)
RIO PRETO,ANTONIO MÁRCIO VIEIRA,PREFEITO,1755,NAO
RIO PRETO,INACIO DE LOYOLA MACHADO FERREIRA,PREFEITO,1856,SIM (2020)
RIO PRETO,PAULO CRIVANO DE MORAES,PREFEITO,386,NAO
RIO VERMELHO,ILDEMAR VICENTE DE FARIAS,PREFEITO,764,NAO
RIO VERMELHO,JOSE AFRANIO MEIRA DE AGUIAR,PREFEITO,1564,NAO
RIO VERMELHO,JÉSUS DA CONSOLAÇÃO ANDRADE,PREFEITO,1669,NAO
RIO VERMELHO,MARCUS VINICIUS DAYRELL DE OLIVEIRA,PREFEITO,2173,SIM (2020)
RITÁPOLIS,ANTONIO RONATO DE MELO,PREFEITO,1495,NAO
RITÁPOLIS,CARLOS WERNECK FICHE,PREFEITO,390,NAO
RITÁPOLIS,HIGINO ZACARIAS DE SOUSA,PREFEITO,1670,SIM (2020)
ROCHEDO DE MINAS,CRISTIANO CORREA COLETTA,PREFEITO,1039,SIM (2020)
ROCHEDO DE MINAS,GERALDO MAGELO DE OLIVEIRA,PREFEITO,966,NAO
RODEIRO,CELIO RODRIGUES ALVES,PREFEITO,416,NAO
RODEIRO,JOSE CARLOS FERREIRA,PREFEITO,2685,SIM (2020)
RODEIRO,LETICIA BONATO FERREIRA,PREFEITO,2160,NAO
ROMARIA,JOÃO RODRIGUES DOS REIS,PREFEITO,1750,SIM (2020)
ROMARIA,RENÊ LUIZ DA COSTA,PREFEITO,1033,NAO
ROSÁRIO DA LIMEIRA,CRISTOVAM GONZAGA DA LUZ,PREFEITO,1897,NAO
ROSÁRIO DA LIMEIRA,JOSÉ CLÓVIS DA SILVA,PREFEITO,156,NAO
ROSÁRIO DA LIMEIRA,JOSÉ MARIA PINTO DA SILVA,PREFEITO,1998,SIM (2020)
RUBELITA,GIVANILDO ALVES PINHEIRO,PREFEITO,506,NAO
RUBELITA,INAEL DE ALMEIDA MURTA,PREFEITO,2240,NAO
RUBELITA,OSVAN OTAVIO DAVID MIRANDA,PREFEITO,2374,SIM (2020)
RUBELITA,VANDER LUIZ  ALVES DE OLIVEIRA,PREFEITO,261,NAO
RUBIM,ALENCAR SOUTO DE OLIVEIRA,PREFEITO,2630,SIM (2020)
RUBIM,JUSCELINO ALVES RIBEIRO,PREFEITO,2175,NAO
SABARÁ,RICARDO ANTUNES GOMES DE OLIVEIRA,PREFEITO,1573,NAO
SABARÁ,RODOLFO TADEU DA SILVA,PREFEITO,25799,NAO
SABARÁ,TEREZINHA BERENICE DE SOUSA VAN STRALEN,PREFEITO,2819,NAO
SABARÁ,WANDER JOSÉ GODDARD BORGES,PREFEITO,32770,SIM (2020)
SABINÓPOLIS,CARLOS ROBERTO BARROSO MOURAO,PREFEITO,3599,SIM (2020)
SABINÓPOLIS,JANAINA MAGALHÃES CASTRO,PREFEITO,320,NAO
SABINÓPOLIS,JOSELITO DE SOUZA BARROSO,PREFEITO,248,NAO
SABINÓPOLIS,NIRLEY DE PINHO TAVARES,PREFEITO,3014,NAO
SABINÓPOLIS,ROMERITO AIRES DOS SANTOS,PREFEITO,523,NAO
SACRAMENTO,AMIR SALOMÃO JACOB,PREFEITO,710,NAO
SACRAMENTO,JANETE SANTANA,PREFEITO,306,NAO
SACRAMENTO,TANIA APARECIDA MORENO,PREFEITO,3875,NAO
SACRAMENTO,WESLEY DE SANTI DE MELO,PREFEITO,9009,SIM (2020)
SALINAS,JOAQUIM NERES XAVIER DIAS,PREFEITO,12723,SIM (2020)
SALINAS,JOSE ANTONIO PRATES,PREFEITO,9266,NAO
SALTO DA DIVISA,DELMAR GONCALVES DOS SANTOS,PREFEITO,1510,NAO
SALTO DA DIVISA,OXIMANE PEIXOTO BOMFIM,PREFEITO,2177,SIM (2020)
SANTA BÁRBARA,ALCEMIR JOSÉ MOREIRA,PREFEITO,6661,SIM (2020)
SANTA BÁRBARA,CARLOS ANTONIO MACELLANI,PREFEITO,1885,NAO
SANTA BÁRBARA,EZEQUIEL GERALDO DE MAGELA,PREFEITO,4207,NAO
SANTA BÁRBARA,JOSE CARLOS DE OLIVEIRA,PREFEITO,4037,NAO
SANTA BÁRBARA DO LESTE,JOSE GERALDO CORREA DE FARIA,PREFEITO,2259,NAO
SANTA BÁRBARA DO LESTE,WILMA PEREIRA MAFRA RIBEIRO,PREFEITO,3359,SIM (2020)
SANTA BÁRBARA DO MONTE VERDE,FABIO NOGUEIRA MACHADO,PREFEITO,1406,SIM (2020)
SANTA BÁRBARA DO MONTE VERDE,SYLVIO SILVEIRA MARTINS JUNIOR,PREFEITO,1376,NAO
SANTA BÁRBARA DO TUGÚRIO,HELVÉCIO GARCIA MIRANDA,PREFEITO,543,NAO
SANTA BÁRBARA DO TUGÚRIO,JAYME ARAUJO DO AMARAL,PREFEITO,1124,NAO
SANTA BÁRBARA DO TUGÚRIO,JOSE ANTONIO ALVES DONATO,PREFEITO,1966,SIM (2020)
SANTA CRUZ DE MINAS,ALDO BATISTA DA SILVA,PREFEITO,2170,NAO
SANTA CRUZ DE MINAS,JOSÉ AMARAL DE ASSIS,PREFEITO,179,NAO
SANTA CRUZ DE MINAS,WAGNER DE ALMEIDA,PREFEITO,2501,SIM (2020)
SANTA CRUZ DE SALINAS,ALINE TEIXEIRA,PREFEITO,1086,NAO
SANTA CRUZ DE SALINAS,JOSÉ SARAIVA GOMES,PREFEITO,2124,SIM (2020)
SANTA CRUZ DO ESCALVADO,FABIANO DE JESUS ÃNGELO,PREFEITO,282,NAO
SANTA CRUZ DO ESCALVADO,GILMAR DE PAULA LIMA,PREFEITO,2149,SIM (2020)
SANTA CRUZ DO ESCALVADO,NILTON MIRANDA,PREFEITO,75,NAO
SANTA CRUZ DO ESCALVADO,SONIA MARIA UNTALER,PREFEITO,1354,NAO
SANTA EFIGÊNIA DE MINAS,DEWSON CAETANO ALMEIDA,PREFEITO,105,NAO
SANTA EFIGÊNIA DE MINAS,LINO PEREIRA DA SILVA,PREFEITO,875,NAO
SANTA EFIGÊNIA DE MINAS,RONALDO MAGNO DE MOURA,PREFEITO,1877,SIM (2020)
SANTA FÉ DE MINAS,GLEBSON JOSÉ LEITE JUNIOR,PREFEITO,1673,SIM (2020)
SANTA FÉ DE MINAS,JOAQUIM CÂNDIDO ALVES MOREIRA JÚNIOR,PREFEITO,1298,NAO
SANTA HELENA DE MINAS,ILVANIA DUARTE DE OLIVEIRA,PREFEITO,2114,NAO
SANTA HELENA DE MINAS,MARCUS AURELIUS RODRIGUES,PREFEITO,2399,SIM (2020)
SANTA HELENA DE MINAS,RENALDINO RODRIGUES DOS SANTOS,PREFEITO,21,NAO
SANTA JULIANA,BELCHIOR ANTONIO DA SILVA,PREFEITO,4274,SIM (2020)
SANTA JULIANA,OSCAR CARNEIRO FILHO,PREFEITO,3675,NAO
SANTA LUZIA,ABRAAO SOARES DIAS DOS SANTOS GRACCO,PREFEITO,9476,NAO
SANTA LUZIA,ALCINDOR RIBEIRO DAMASCENO,PREFEITO,152,NAO
SANTA LUZIA,CESAR AUGUSTO LARA DINIZ,PREFEITO,1645,NAO
SANTA LUZIA,CHRISTIANO AUGUSTO XAVIER FERREIRA,PREFEITO,74920,SIM (2020)
SANTA LUZIA,CLÉBER RODRIGUES ROCHA,PREFEITO,671,NAO
